Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget Margin,Budget Sales,Budget COGS,Date,Market,State,Area Code,Market Size,Product Type,Product,Type 
-6,41,79,33,45,12,243,0,40,60,20,11/1/11,Central,Missouri,314,Small Market,Tea,Green Tea,Regular
76,78,141,54,27,15,885,80,100,160,60,11/1/11,Central,Missouri,573,Small Market,Espresso,Caffe Mocha,Regular
40,48,86,33,21,9,836,50,60,100,40,11/1/11,Central,Missouri,636,Small Market,Espresso,Decaf Espresso,Decaf
56,102,196,82,64,31,601,40,100,180,80,11/1/11,Central,Missouri,573,Small Market,Coffee,Columbian,Regular
56,81,160,69,43,21,1060,40,80,140,60,11/1/11,Central,Missouri,417,Small Market,Coffee,Decaf Irish Cream,Decaf
43,48,85,32,19,8,482,30,40,70,30,11/1/11,Central,Ohio,440,Major Market,Herbal Tea,Chamomile,Decaf
45,52,94,36,22,10,862,40,50,80,30,11/1/11,Central,Ohio,419,Major Market,Herbal Tea,Lemon,Decaf
92,119,210,78,57,25,798,60,100,160,60,11/1/11,Central,Ohio,614,Major Market,Tea,Darjeeling,Regular
132,143,261,102,54,31,666,70,120,200,80,11/1/11,Central,Ohio,740,Major Market,Tea,Earl Grey,Regular
159,182,387,181,75,50,1283,170,230,460,230,11/1/11,Central,Ohio,234,Major Market,Espresso,Caffe Mocha,Regular
24,69,132,55,53,20,410,40,80,150,70,11/1/11,Central,Ohio,937,Major Market,Espresso,Decaf Espresso,Decaf
49,79,147,59,46,19,411,50,80,130,50,11/1/11,Central,Ohio,234,Major Market,Coffee,Amaretto,Regular
47,68,121,46,36,14,424,40,70,110,40,11/1/11,Central,Ohio,234,Major Market,Coffee,Columbian,Regular
-4,73,133,52,76,47,509,10,70,120,50,11/1/11,Central,Ohio,614,Major Market,Coffee,Decaf Irish Cream,Decaf
71,88,150,53,40,16,321,50,80,130,50,11/1/11,Central,Wisconsin,262,Small Market,Herbal Tea,Chamomile,Decaf
40,47,83,31,20,8,856,40,50,70,20,11/1/11,Central,Wisconsin,715,Small Market,Herbal Tea,Lemon,Decaf
49,71,128,49,38,15,454,20,50,90,40,11/1/11,Central,Wisconsin,715,Small Market,Tea,Darjeeling,Regular
3,86,157,61,84,55,613,0,70,120,50,11/1/11,Central,Wisconsin,715,Small Market,Tea,Earl Grey,Regular
67,89,175,75,44,23,1063,70,110,200,90,11/1/11,Central,Wisconsin,715,Small Market,Espresso,Caffe Mocha,Regular
16,30,55,22,19,7,570,30,40,60,20,11/1/11,Central,Wisconsin,920,Small Market,Espresso,Decaf Espresso,Decaf
21,67,129,54,53,20,391,20,60,110,50,11/1/11,Central,Wisconsin,262,Small Market,Coffee,Amaretto,Regular
24,130,239,94,114,85,694,30,130,220,90,11/1/11,Central,Wisconsin,608,Small Market,Coffee,Columbian,Regular
76,103,192,77,52,25,557,60,100,170,70,11/1/11,Central,Wisconsin,920,Small Market,Coffee,Decaf Irish Cream,Decaf
56,102,196,82,64,31,601,30,70,130,60,11/1/11,East,Connecticut,475,Small Market,Herbal Tea,Lemon,Decaf
56,81,160,69,43,21,1060,30,50,100,50,11/1/11,East,Connecticut,959,Small Market,Herbal Tea,Mint,Decaf
76,78,141,54,27,15,885,60,80,130,50,11/1/11,East,Connecticut,860,Small Market,Tea,Darjeeling,Regular
49,54,96,36,21,10,809,40,60,90,30,11/1/11,East,Connecticut,203,Small Market,Tea,Green Tea,Regular
3,86,157,61,84,55,613,10,80,140,60,11/1/11,East,Connecticut,475,Small Market,Espresso,Caffe Mocha,Regular
39,71,132,53,45,17,380,40,70,120,50,11/1/11,East,Connecticut,203,Small Market,Espresso,Decaf Espresso,Decaf
181,195,346,130,73,42,1134,130,180,290,110,11/1/11,East,Connecticut,203,Small Market,Coffee,Columbian,Regular
16,30,55,22,19,7,570,10,20,30,10,11/1/11,East,Florida,727,Major Market,Herbal Tea,Chamomile,Decaf
19,67,129,54,54,20,391,10,40,80,40,11/1/11,East,Florida,561,Major Market,Herbal Tea,Lemon,Decaf
65,89,175,75,45,23,1063,30,60,110,50,11/1/11,East,Florida,561,Major Market,Herbal Tea,Mint,Decaf
34,42,75,28,19,7,875,40,50,70,20,11/1/11,East,Florida,352,Major Market,Tea,Darjeeling,Regular
42,47,83,31,19,8,856,40,50,80,30,11/1/11,East,Florida,904,Major Market,Tea,Green Tea,Regular
22,130,239,94,115,85,694,20,120,210,90,11/1/11,East,Florida,813,Major Market,Espresso,Caffe Mocha,Regular
76,103,192,77,52,25,557,60,100,170,70,11/1/11,East,Florida,772,Major Market,Espresso,Decaf Espresso,Decaf
93,119,210,78,56,25,798,60,100,170,70,11/1/11,East,Florida,786,Major Market,Coffee,Columbian,Regular
132,143,261,102,54,31,666,90,130,220,90,11/1/11,East,Florida,904,Major Market,Coffee,Decaf Irish Cream,Decaf
22,69,132,55,54,20,410,20,50,90,40,11/1/11,East,Massachusetts,857,Major Market,Herbal Tea,Lemon,Decaf
46,52,94,36,21,10,862,40,60,90,30,11/1/11,East,Massachusetts,351,Major Market,Tea,Darjeeling,Regular
43,48,85,32,19,8,482,40,50,80,30,11/1/11,East,Massachusetts,978,Major Market,Tea,Green Tea,Regular
-12,68,128,52,76,47,554,0,60,110,50,11/1/11,East,Massachusetts,339,Major Market,Espresso,Caffe Mocha,Regular
160,182,387,181,74,50,1283,120,180,350,170,11/1/11,East,Massachusetts,617,Major Market,Espresso,Regular Espresso,Regular
481,379,484,75,55,24,-3287,300,340,400,60,11/1/11,East,Massachusetts,857,Major Market,Coffee,Columbian,Regular
-6,41,79,33,45,12,243,0,30,50,20,11/1/11,East,New Hampshire,603,Small Market,Herbal Tea,Lemon,Decaf
12,24,42,15,16,4,848,20,30,40,10,11/1/11,East,New Hampshire,603,Small Market,Tea,Darjeeling,Regular
47,43,46,0,11,0,387,30,40,40,0,11/1/11,East,New Hampshire,603,Small Market,Tea,Green Tea,Regular
-12,62,113,44,70,40,325,10,60,100,40,11/1/11,East,New Hampshire,603,Small Market,Espresso,Caffe Mocha,Regular
-4,42,81,34,45,12,211,0,40,70,30,11/1/11,East,New Hampshire,603,Small Market,Espresso,Regular Espresso,Regular
45,67,120,46,37,14,316,40,60,100,40,11/1/11,East,New Hampshire,603,Small Market,Coffee,Amaretto,Regular
30,66,116,43,46,14,452,30,60,90,30,11/1/11,East,New Hampshire,603,Small Market,Coffee,Columbian,Regular
303,331,614,245,127,93,1704,140,240,420,180,11/1/11,East,New York,585,Major Market,Herbal Tea,Lemon,Decaf
-232,-65,171,225,91,69,4742,-120,-50,110,160,11/1/11,East,New York,518,Major Market,Herbal Tea,Mint,Decaf
125,117,211,81,33,22,984,90,120,200,80,11/1/11,East,New York,516,Major Market,Tea,Darjeeling,Regular
188,172,309,118,45,33,930,130,170,290,120,11/1/11,East,New York,914,Major Market,Tea,Earl Grey,Regular
70,73,131,50,26,14,589,50,70,120,50,11/1/11,East,New York,914,Major Market,Tea,Green Tea,Regular
-300,-60,65,121,142,109,3385,-190,-60,50,110,11/1/11,East,New York,914,Major Market,Espresso,Caffe Mocha,Regular
565,464,719,211,83,59,933,390,460,660,200,11/1/11,East,New York,917,Major Market,Espresso,Regular Espresso,Regular
350,374,664,249,138,87,2580,230,340,560,220,11/1/11,East,New York,607,Major Market,Coffee,Columbian,Regular
126,130,246,101,45,33,552,80,120,210,90,11/1/11,South,Louisiana,985,Small Market,Herbal Tea,Chamomile,Decaf
56,102,196,82,64,31,601,40,100,170,70,11/1/11,South,Louisiana,337,Small Market,Herbal Tea,Lemon,Decaf
65,68,123,47,24,13,834,60,80,130,50,11/1/11,South,Louisiana,318,Small Market,Coffee,Columbian,Regular
42,47,83,31,19,8,856,50,60,90,30,11/1/11,South,Louisiana,504,Small Market,Coffee,Decaf Irish Cream,Decaf
1,86,157,61,85,55,-906,10,70,110,40,11/1/11,South,Louisiana,318,Small Market,Espresso,Caffe Latte,Regular
73,88,150,53,39,16,321,30,60,100,40,11/1/11,South,Louisiana,318,Small Market,Espresso,Caffe Mocha,Regular
50,71,128,49,37,15,454,30,60,90,30,11/1/11,South,Louisiana,337,Small Market,Espresso,Decaf Espresso,Decaf
13,24,42,15,15,4,848,10,20,30,10,11/1/11,South,New Mexico,505,Small Market,Herbal Tea,Chamomile,Decaf
7,35,68,29,30,8,1003,10,30,50,20,11/1/11,South,New Mexico,505,Small Market,Herbal Tea,Lemon,Decaf
30,66,116,43,46,14,452,30,70,120,50,11/1/11,South,New Mexico,505,Small Market,Coffee,Columbian,Regular
-12,40,130,82,48,25,1804,10,50,140,90,11/1/11,South,New Mexico,505,Small Market,Coffee,Decaf Irish Cream,Decaf
-6,42,81,34,46,12,-522,-10,30,50,20,11/1/11,South,New Mexico,505,Small Market,Espresso,Caffe Latte,Regular
-10,62,113,44,69,40,325,0,50,80,30,11/1/11,South,New Mexico,505,Small Market,Espresso,Caffe Mocha,Regular
12,47,87,35,39,11,248,20,40,60,20,11/1/11,South,New Mexico,505,Small Market,Espresso,Decaf Espresso,Decaf
19,67,129,54,54,20,391,20,60,110,50,11/1/11,South,Oklahoma,580,Small Market,Herbal Tea,Chamomile,Decaf
22,130,239,94,115,85,694,20,120,200,80,11/1/11,South,Oklahoma,405,Small Market,Herbal Tea,Lemon,Decaf
105,112,213,88,41,29,561,90,130,230,100,11/1/11,South,Oklahoma,918,Small Market,Coffee,Columbian,Regular
45,52,94,36,22,10,862,40,60,100,40,11/1/11,South,Oklahoma,580,Small Market,Coffee,Decaf Irish Cream,Decaf
132,143,261,102,54,31,-2003,60,100,180,80,11/1/11,South,Oklahoma,405,Small Market,Espresso,Caffe Latte,Regular
43,48,85,32,19,8,482,30,40,60,20,11/1/11,South,Oklahoma,580,Small Market,Espresso,Caffe Mocha,Regular
92,119,210,78,57,25,798,40,90,150,60,11/1/11,South,Oklahoma,580,Small Market,Espresso,Decaf Espresso,Decaf
47,79,147,59,47,19,411,40,70,120,50,11/1/11,South,Texas,936,Major Market,Herbal Tea,Chamomile,Decaf
46,68,121,46,37,14,424,30,60,100,40,11/1/11,South,Texas,806,Major Market,Herbal Tea,Lemon,Decaf
258,265,522,225,91,69,1272,230,320,580,260,11/1/11,South,Texas,432,Major Market,Coffee,Columbian,Regular
39,52,98,40,26,13,536,40,60,100,40,11/1/11,South,Texas,936,Major Market,Coffee,Decaf Irish Cream,Decaf
88,114,201,75,55,24,-1050,40,90,140,50,11/1/11,South,Texas,806,Major Market,Espresso,Caffe Latte,Regular
188,172,309,118,45,33,930,100,130,220,90,11/1/11,South,Texas,915,Major Market,Espresso,Caffe Mocha,Regular
71,73,131,50,25,14,589,40,60,90,30,11/1/11,South,Texas,254,Major Market,Espresso,Decaf Espresso,Decaf
-10,62,113,44,69,40,325,-10,40,70,30,11/1/11,West,Utah,435,Small Market,Tea,Darjeeling,Regular
13,47,87,35,38,11,248,10,30,50,20,11/1/11,West,Utah,435,Small Market,Tea,Earl Grey,Regular
-4,42,81,34,45,12,211,0,30,50,20,11/1/11,West,Utah,435,Small Market,Tea,Green Tea,Regular
45,67,120,46,37,14,316,30,60,100,40,11/1/11,West,Utah,435,Small Market,Herbal Tea,Chamomile,Decaf
30,66,116,43,46,14,452,30,60,100,40,11/1/11,West,Utah,435,Small Market,Herbal Tea,Lemon,Decaf
-12,40,130,82,48,25,1804,0,40,110,70,11/1/11,West,Utah,435,Small Market,Herbal Tea,Mint,Decaf
126,130,246,101,45,33,552,90,130,220,90,11/1/11,West,Utah,801,Small Market,Espresso,Caffe Mocha,Regular
77,78,141,54,26,15,885,50,70,120,50,11/1/11,West,Utah,435,Small Market,Espresso,Decaf Espresso,Decaf
58,81,160,69,42,21,1060,50,90,170,80,11/1/11,West,Utah,435,Small Market,Coffee,Amaretto,Regular
40,71,132,53,44,17,380,50,80,140,60,11/1/11,West,Utah,435,Small Market,Coffee,Columbian,Regular
56,102,196,82,64,31,601,60,120,210,90,11/1/11,West,Utah,435,Small Market,Coffee,Decaf Irish Cream,Decaf
40,48,86,33,21,9,836,30,40,70,30,11/1/11,West,Utah,435,Small Market,Espresso,Caffe Latte,Regular
190,172,309,118,44,33,930,110,130,210,80,11/1/11,West,California,805,Major Market,Tea,Darjeeling,Regular
70,73,131,50,26,14,589,40,50,80,30,11/1/11,West,California,760,Major Market,Tea,Earl Grey,Regular
88,114,201,75,55,24,659,40,80,130,50,11/1/11,West,California,209,Major Market,Tea,Green Tea,Regular
125,117,211,81,33,22,984,80,110,180,70,11/1/11,West,California,760,Major Market,Herbal Tea,Chamomile,Decaf
258,265,522,225,91,69,1272,160,240,450,210,11/1/11,West,California,510,Major Market,Herbal Tea,Lemon,Decaf
40,52,98,40,25,13,536,30,50,80,30,11/1/11,West,California,323,Major Market,Herbal Tea,Mint,Decaf
39,168,308,121,142,109,912,40,170,280,110,11/1/11,West,California,916,Major Market,Espresso,Caffe Mocha,Regular
292,304,567,228,107,75,1691,190,290,510,220,11/1/11,West,California,213,Major Market,Espresso,Decaf Espresso,Decaf
-83,3,124,113,59,36,2758,-50,0,130,130,11/1/11,West,California,916,Major Market,Coffee,Amaretto,Regular
349,374,664,249,139,87,2580,310,450,740,290,11/1/11,West,California,213,Major Market,Coffee,Columbian,Regular
-188,-27,156,173,100,57,3909,-130,-30,170,200,11/1/11,West,California,626,Major Market,Coffee,Decaf Irish Cream,Decaf
191,212,451,211,83,59,1778,140,210,410,200,11/1/11,West,California,951,Major Market,Espresso,Caffe Latte,Regular
291,304,567,228,108,75,1691,140,220,380,160,11/1/11,West,Nevada,775,Small Market,Tea,Darjeeling,Regular
190,212,451,211,84,59,1778,80,150,300,150,11/1/11,West,Nevada,702,Small Market,Tea,Earl Grey,Regular
-505,-245,34,245,127,93,7653,-280,-180,0,180,11/1/11,West,Nevada,775,Small Market,Tea,Green Tea,Regular
39,168,308,121,142,109,912,20,150,260,110,11/1/11,West,Nevada,702,Small Market,Herbal Tea,Chamomile,Decaf
205,239,439,173,101,57,1150,130,220,380,160,11/1/11,West,Nevada,702,Small Market,Herbal Tea,Lemon,Decaf
159,165,296,113,58,36,803,100,150,250,100,11/1/11,West,Nevada,775,Small Market,Herbal Tea,Mint,Decaf
46,43,46,0,12,0,387,30,40,40,0,11/1/11,West,Nevada,775,Small Market,Espresso,Caffe Latte,Regular
13,24,42,15,15,4,848,10,20,30,10,11/1/11,West,Nevada,775,Small Market,Espresso,Caffe Mocha,Regular
25,34,60,22,17,6,802,20,30,50,20,11/1/11,West,Nevada,775,Small Market,Espresso,Decaf Espresso,Decaf
-6,41,79,33,45,12,243,10,50,80,30,11/1/11,West,Nevada,775,Small Market,Coffee,Columbian,Regular
7,35,68,29,30,8,1003,20,40,70,30,11/1/11,West,Nevada,702,Small Market,Coffee,Decaf Irish Cream,Decaf
42,48,85,32,20,8,482,30,30,50,20,11/1/11,West,Oregon,503,Small Market,Tea,Darjeeling,Regular
92,119,210,78,57,25,798,50,90,140,50,11/1/11,West,Oregon,503,Small Market,Tea,Earl Grey,Regular
132,143,261,102,54,31,666,70,100,170,70,11/1/11,West,Oregon,971,Small Market,Tea,Green Tea,Regular
28,38,67,25,19,7,823,20,30,50,20,11/1/11,West,Oregon,541,Small Market,Herbal Tea,Chamomile,Decaf
104,112,213,88,42,29,561,70,100,180,80,11/1/11,West,Oregon,541,Small Market,Herbal Tea,Lemon,Decaf
24,69,132,55,53,20,410,30,70,120,50,11/1/11,West,Oregon,503,Small Market,Espresso,Caffe Latte,Regular
49,79,147,59,46,19,411,50,80,130,50,11/1/11,West,Oregon,541,Small Market,Espresso,Caffe Mocha,Regular
160,182,387,181,74,50,1283,120,180,350,170,11/1/11,West,Oregon,971,Small Market,Espresso,Decaf Espresso,Decaf
-6,73,133,52,77,47,509,10,80,140,60,11/1/11,West,Oregon,971,Small Market,Coffee,Amaretto,Regular
21,75,136,53,61,17,470,40,90,150,60,11/1/11,West,Oregon,541,Small Market,Coffee,Columbian,Regular
47,68,121,46,36,14,424,50,80,130,50,11/1/11,West,Oregon,503,Small Market,Coffee,Decaf Irish Cream,Decaf
73,88,150,53,39,16,321,50,70,100,30,11/1/11,West,Washington,509,Small Market,Tea,Darjeeling,Regular
50,71,128,49,37,15,454,30,50,80,30,11/1/11,West,Washington,206,Small Market,Tea,Earl Grey,Regular
1,86,157,61,85,55,613,0,60,100,40,11/1/11,West,Washington,509,Small Market,Tea,Green Tea,Regular
181,195,346,130,73,42,1134,120,180,300,120,11/1/11,West,Washington,206,Small Market,Herbal Tea,Chamomile,Decaf
65,68,123,47,24,13,834,40,60,100,40,11/1/11,West,Washington,253,Small Market,Herbal Tea,Lemon,Decaf
16,30,55,22,19,7,570,20,30,50,20,11/1/11,West,Washington,425,Small Market,Espresso,Caffe Latte,Regular
19,67,129,54,54,20,391,20,60,110,50,11/1/11,West,Washington,206,Small Market,Espresso,Caffe Mocha,Regular
67,89,175,75,44,23,1063,40,80,150,70,11/1/11,West,Washington,425,Small Market,Espresso,Decaf Espresso,Decaf
74,93,166,63,43,20,446,70,110,180,70,11/1/11,West,Washington,253,Small Market,Coffee,Columbian,Regular
24,130,239,94,114,85,694,40,150,260,110,11/1/11,West,Washington,509,Small Market,Coffee,Decaf Irish Cream,Decaf
129,153,326,153,66,42,1319,80,140,280,140,12/1/11,Central,Colorado,970,Major Market,Herbal Tea,Chamomile,Decaf
-9,65,119,47,71,42,521,0,60,100,40,12/1/11,Central,Colorado,719,Major Market,Herbal Tea,Lemon,Decaf
43,73,135,54,44,17,424,30,60,110,50,12/1/11,Central,Colorado,970,Major Market,Herbal Tea,Mint,Decaf
9,57,110,46,51,17,422,10,50,80,30,12/1/11,Central,Colorado,303,Major Market,Tea,Darjeeling,Regular
39,63,124,53,37,16,1054,20,50,90,40,12/1/11,Central,Colorado,970,Major Market,Tea,Earl Grey,Regular
98,104,197,81,38,26,551,60,90,150,60,12/1/11,Central,Colorado,719,Major Market,Tea,Green Tea,Regular
79,79,142,54,26,15,601,90,110,170,60,12/1/11,Central,Colorado,970,Major Market,Espresso,Caffe Mocha,Regular
70,101,179,67,54,22,677,80,130,210,80,12/1/11,Central,Colorado,720,Major Market,Espresso,Decaf Espresso,Decaf
199,179,322,123,45,34,959,130,170,290,120,12/1/11,Central,Colorado,303,Major Market,Coffee,Amaretto,Regular
43,56,106,43,27,14,531,30,50,90,40,12/1/11,Central,Colorado,970,Major Market,Coffee,Columbian,Regular
131,124,224,86,36,24,1003,90,120,200,80,12/1/11,Central,Colorado,720,Major Market,Coffee,Decaf Irish Cream,Decaf
197,179,322,123,46,34,959,130,170,280,110,12/1/11,Central,Illinois,618,Major Market,Herbal Tea,Chamomile,Decaf
43,56,106,43,27,14,531,30,50,90,40,12/1/11,Central,Illinois,312,Major Market,Herbal Tea,Lemon,Decaf
131,124,224,86,36,24,1003,80,110,190,80,12/1/11,Central,Illinois,312,Major Market,Herbal Tea,Mint,Decaf
79,79,142,54,26,15,601,50,70,110,40,12/1/11,Central,Illinois,630,Major Market,Tea,Darjeeling,Regular
70,101,179,67,54,22,677,40,80,130,50,12/1/11,Central,Illinois,708,Major Market,Tea,Earl Grey,Regular
321,329,614,247,113,81,1744,320,420,730,310,12/1/11,Central,Illinois,708,Major Market,Espresso,Caffe Mocha,Regular
233,251,534,250,94,70,1820,240,320,640,320,12/1/11,Central,Illinois,773,Major Market,Espresso,Decaf Espresso,Decaf
288,310,569,224,116,73,1191,190,300,520,220,12/1/11,Central,Illinois,312,Major Market,Coffee,Columbian,Regular
181,185,332,127,63,40,830,130,180,300,120,12/1/11,Central,Illinois,312,Major Market,Coffee,Decaf Irish Cream,Decaf
321,329,614,247,113,81,1744,200,300,530,230,12/1/11,Central,Iowa,515,Small Market,Herbal Tea,Chamomile,Decaf
183,185,332,127,62,40,830,120,170,290,120,12/1/11,Central,Iowa,515,Small Market,Herbal Tea,Lemon,Decaf
232,251,534,250,95,70,1820,120,200,410,210,12/1/11,Central,Iowa,641,Small Market,Tea,Darjeeling,Regular
321,360,697,294,144,111,1838,170,300,540,240,12/1/11,Central,Iowa,563,Small Market,Tea,Earl Grey,Regular
25,35,62,23,18,6,807,40,50,70,20,12/1/11,Central,Iowa,515,Small Market,Espresso,Caffe Mocha,Regular
47,43,46,0,11,0,344,40,50,50,0,12/1/11,Central,Iowa,563,Small Market,Espresso,Decaf Espresso,Decaf
15,25,44,16,15,4,851,20,30,40,10,12/1/11,Central,Iowa,563,Small Market,Coffee,Amaretto,Regular
12,38,74,31,30,9,1009,10,30,60,30,12/1/11,Central,Iowa,641,Small Market,Coffee,Columbian,Regular
-1,14,26,10,15,3,594,10,20,20,0,12/1/11,Central,Iowa,712,Small Market,Coffee,Decaf Irish Cream,Decaf
-7,69,126,49,74,44,335,0,60,100,40,12/1/11,Central,Missouri,314,Small Market,Herbal Tea,Chamomile,Decaf
24,68,171,92,52,28,1898,20,60,140,80,12/1/11,Central,Missouri,417,Small Market,Herbal Tea,Lemon,Decaf
16,51,95,38,40,12,256,10,40,70,30,12/1/11,Central,Missouri,314,Small Market,Tea,Darjeeling,Regular
-24,25,48,20,41,7,218,-10,20,30,10,12/1/11,Central,Missouri,816,Small Market,Tea,Earl Grey,Regular
3,49,94,39,47,14,250,0,40,70,30,12/1/11,Central,Missouri,660,Small Market,Tea,Green Tea,Regular
71,73,131,50,25,14,898,70,90,150,60,12/1/11,Central,Missouri,573,Small Market,Espresso,Caffe Mocha,Regular
40,46,82,31,19,8,844,50,60,90,30,12/1/11,Central,Missouri,816,Small Market,Espresso,Decaf Espresso,Decaf
39,85,163,68,59,25,619,40,90,150,60,12/1/11,Central,Missouri,573,Small Market,Coffee,Columbian,Regular
53,76,148,63,40,19,1075,40,70,130,60,12/1/11,Central,Missouri,636,Small Market,Coffee,Decaf Irish Cream,Decaf
37,44,78,29,19,8,490,30,40,60,20,12/1/11,Central,Ohio,614,Major Market,Herbal Tea,Chamomile,Decaf
43,49,87,33,20,9,870,30,40,70,30,12/1/11,Central,Ohio,440,Major Market,Herbal Tea,Lemon,Decaf
107,133,236,88,61,29,817,70,110,180,70,12/1/11,Central,Ohio,513,Major Market,Tea,Darjeeling,Regular
180,186,341,134,65,41,690,90,150,260,110,12/1/11,Central,Ohio,513,Major Market,Tea,Earl Grey,Regular
129,153,326,153,66,42,1319,140,200,390,190,12/1/11,Central,Ohio,937,Major Market,Espresso,Caffe Mocha,Regular
9,57,110,46,51,17,422,40,80,130,50,12/1/11,Central,Ohio,419,Major Market,Espresso,Decaf Espresso,Decaf
43,73,135,54,44,17,424,40,70,120,50,12/1/11,Central,Ohio,234,Major Market,Coffee,Amaretto,Regular
36,60,108,41,36,13,435,20,50,90,40,12/1/11,Central,Ohio,330,Major Market,Coffee,Columbian,Regular
-9,65,119,47,71,42,521,10,70,110,40,12/1/11,Central,Ohio,513,Major Market,Coffee,Decaf Irish Cream,Decaf
45,66,114,41,36,12,320,30,60,90,30,12/1/11,Central,Wisconsin,920,Small Market,Herbal Tea,Chamomile,Decaf
45,51,91,34,21,9,863,30,40,70,30,12/1/11,Central,Wisconsin,715,Small Market,Herbal Tea,Lemon,Decaf
42,63,113,43,35,13,466,20,50,80,30,12/1/11,Central,Wisconsin,262,Small Market,Tea,Darjeeling,Regular
-4,76,140,55,79,49,627,0,60,100,40,12/1/11,Central,Wisconsin,262,Small Market,Tea,Earl Grey,Regular
74,96,188,80,46,24,1079,80,120,220,100,12/1/11,Central,Wisconsin,262,Small Market,Espresso,Caffe Mocha,Regular
